,number,model_name,slump,allStarts
415,2416,ハナビ２ＨＡ,2016,9390
416,2417,ハナビＢＨＳ２,-1300,5145
417,2418,ハナビＢＨＳ２,-1031,2529
418,2419,ハナビＢＨＳ２,-653,1290
419,2420,ハナビＢＨＳ２,3182,9476
420,2421,ハナビＢＨＳ２,-1227,1674
421,2422,沖ドキ！ＬＬ,8888,4539
422,2423,沖ドキ！ＬＬ,-987,3626
423,2424,沖ドキ！ＬＬ,-2845,4325
424,2425,沖ドキ！ＬＬ,8076,3953
425,2426,沖ドキ！ＬＬ,-1427,5405
426,2427,沖ドキ！ＬＬ,-5345,4959
427,2428,沖ドキ！ＬＬ,-1913,3338
428,2429,沖ドキ！ＬＬ,-1203,4774
429,2430,沖ドキ！ＬＬ,150,4055
430,2431,ミリオンゴッド－神々の凱旋－ＢＤ,-2003,2772
431,2432,ミリオンゴッド－神々の凱旋－ＢＤ,2861,8595
432,2433,ミリオンゴッド－神々の凱旋－ＢＤ,3252,3129
433,2434,ミリオンゴッド－神々の凱旋－ＢＤ,-3189,4630
434,2435,ミリオンゴッド－神々の凱旋－ＢＤ,-1922,4837
435,2436,ミリオンゴッド－神々の凱旋－ＢＤ,-2507,7623
436,2437,ミリオンゴッド－神々の凱旋－ＢＤ,-5090,4525
437,2438,ミリオンゴッド－神々の凱旋－ＢＤ,3791,10037
438,2439,ミリオンゴッド－神々の凱旋－ＢＤ,-4076,5819
439,2440,ミリオンゴッド－神々の凱旋－ＢＤ,6146,5175
440,2441,ミリオンゴッド－神々の凱旋－ＢＤ,198,3124
441,2442,ミリオンゴッド－神々の凱旋－ＢＤ,1589,4742
442,2443,ミリオンゴッド－神々の凱旋－ＢＤ,-4703,5834
443,2444,ミリオンゴッド－神々の凱旋－ＢＤ,-2512,5935
444,2445,ミリオンゴッド－神々の凱旋－ＢＤ,-2311,5795
445,2446,ミリオンゴッド－神々の凱旋－ＢＤ,1130,2741
446,2447,ミリオンゴッド－神々の凱旋－ＢＤ,5799,4155
447,2448,ミリオンゴッド－神々の凱旋－ＢＤ,1299,5233
448,2449,ミリオンゴッド－神々の凱旋－ＢＤ,160,7918
449,2450,ミリオンゴッド－神々の凱旋－ＢＤ,-852,4622
450,2451,ミリオンゴッド－神々の凱旋－ＢＤ,6685,3994
451,2452,ミリオンゴッド－神々の凱旋－ＢＤ,9463,2876
452,2453,ミリオンゴッド－神々の凱旋－ＢＤ,1488,4901
453,2454,ミリオンゴッド－神々の凱旋－ＢＤ,-5754,8970
454,2455,ミリオンゴッド－神々の凱旋－ＢＤ,-7979,6058
455,2456,ミリオンゴッド－神々の凱旋－ＢＤ,2436,4556
456,2457,ミリオンゴッド－神々の凱旋－ＢＤ,-1716,4729
457,2458,ミリオンゴッド－神々の凱旋－ＢＤ,-4536,3329
458,2459,ミリオンゴッド－神々の凱旋－ＢＤ,2671,10065
459,2460,ミリオンゴッド－神々の凱旋－ＢＤ,1261,4603
460,2461,ミリオンゴッド－神々の凱旋－ＢＤ,-1270,5813
461,2462,ミリオンゴッド－神々の凱旋－ＢＤ,12338,3244
462,2463,ミリオンゴッド－神々の凱旋－ＢＤ,3432,4388
463,2464,ミリオンゴッド－神々の凱旋－ＢＤ,1195,3785
464,2465,ミリオンゴッド－神々の凱旋－ＢＤ,-6276,7650
465,2466,ミリオンゴッド－神々の凱旋－ＢＤ,-2975,8220
466,2467,ミリオンゴッド－神々の凱旋－ＢＤ,-631,5332
467,2468,ミリオンゴッド－神々の凱旋－ＢＤ,3917,4832
468,2469,ミリオンゴッド－神々の凱旋－ＢＤ,-1491,4178
469,2470,沖ドキ！トロピカルＨＨ,-1656,3093
470,2471,沖ドキ！ＬＬ,2736,5567
471,2472,沖ドキ！ＬＬ,-3262,3896
472,2473,沖ドキ！ＬＬ,-6094,4473
473,2474,沖ドキ！ＬＬ,206,2565
474,2475,沖ドキ！ＬＬ,-267,4913
475,2476,沖ドキ！ＬＬ,6094,3410
476,2477,沖ドキ！ＬＬ,1642,5014
477,2478,沖ドキ！ＬＬ,0,0
478,2479,沖ドキ！ＬＬ,-3091,6235
479,2480,押忍！サラリーマン番長Ａ９,3828,7461
480,2481,押忍！サラリーマン番長Ａ９,856,6577
481,2482,押忍！サラリーマン番長Ａ９,-663,6795
482,2483,押忍！サラリーマン番長Ａ９,4328,7946
483,2484,押忍！サラリーマン番長Ａ９,-3251,4730
484,2485,押忍！番長３／Ａ５,4805,4237
485,2486,押忍！番長３／Ａ５,-2018,2743
486,2487,押忍！番長３／Ａ５,-2784,4880
487,2488,押忍！番長３／Ａ５,4473,5410
488,2489,押忍！番長３／Ａ５,-949,5349
489,2490,押忍！番長３／Ａ５,-451,6876
490,2491,押忍！番長３／Ａ５,-3050,4024
491,2492,押忍！番長３／Ａ５,76,6096
492,2493,押忍！番長３／Ａ５,-662,4314
493,2494,押忍！番長３／Ａ５,166,2849
494,2495,押忍！番長３／Ａ５,4149,5491
495,2496,押忍！番長３／Ａ５,-678,3527
496,2497,押忍！番長３／Ａ５,-1242,3441
497,2498,押忍！番長３／Ａ５,-1843,4475
498,2499,押忍！番長３／Ａ５,6322,4320
499,2500,押忍！番長３／Ａ５,-1697,3928
500,2501,押忍！番長３／Ａ５,-2250,3167
501,2502,押忍！番長３／Ａ５,2806,5679
502,2503,押忍！番長３／Ａ５,-1273,1947
503,2504,押忍！番長３／Ａ５,6987,3830
504,2505,押忍！番長３／Ａ５,3291,3456
505,2506,Ｓアメリカン番長　ＨＥＹ！鏡Ｂ２,-932,1845
506,2507,Ｓアメリカン番長　ＨＥＹ！鏡Ｂ２,508,2185
507,2508,Ｓアメリカン番長　ＨＥＹ！鏡Ｂ２,-937,986
508,2509,Ｓアメリカン番長　ＨＥＹ！鏡Ｂ２,242,700
509,2510,Ｓアメリカン番長　ＨＥＹ！鏡Ｂ２,274,1353
510,2511,押忍！番長３／Ａ５,4260,3956
511,2512,押忍！番長３／Ａ５,-1604,6085
512,2513,押忍！番長３／Ａ５,-762,4647
513,2514,押忍！番長３／Ａ５,-560,5559
514,2515,押忍！番長３／Ａ５,6924,8414
515,2516,押忍！番長３／Ａ５,-2271,3853
516,2517,押忍！番長３／Ａ５,-2536,4201
517,2518,押忍！番長３／Ａ５,-901,4170
518,2519,押忍！番長３／Ａ５,1603,2977
519,2520,押忍！番長３／Ａ５,-1141,4215
520,2521,押忍！番長３／Ａ５,-1740,3682
521,2522,押忍！サラリーマン番長Ａ９,1248,8102
522,2523,押忍！サラリーマン番長Ａ９,1227,6349
523,2524,押忍！サラリーマン番長Ａ９,-633,5998
524,2525,押忍！サラリーマン番長Ａ９,-2668,7067
525,2526,Ｓ／叛逆の物語／ＦＨ,-2039,3826
526,2527,Ｓ／叛逆の物語／ＦＨ,1025,5625
527,2528,Ｓ／叛逆の物語／ＦＨ,5777,6929
528,2529,Ｓ／叛逆の物語／ＦＨ,-534,3643
529,2530,Ｓ／叛逆の物語／ＦＨ,361,4931
530,2531,Ｓ／叛逆の物語／ＦＨ,-978,7253
531,2532,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,4286,5080
532,2533,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,-2602,2958
533,2534,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,-367,2172
534,2535,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,793,3745
535,2536,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,-2282,3962
536,2537,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,-484,4284
537,2538,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,2234,5563
538,2539,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,4522,3998
539,2540,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,793,5369
540,2541,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,9411,2229
541,2542,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,4993,4999
542,2543,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,0,0
543,2544,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,-2718,4454
544,2545,Ｓ／叛逆の物語／ＦＨ,-1424,3237
545,2546,Ｓ／叛逆の物語／ＦＨ,-875,2129
546,2547,Ｓ／叛逆の物語／ＦＨ,4460,6877
547,2548,Ｓ／叛逆の物語／ＦＨ,-756,6254
548,2549,Ｓ／叛逆の物語／ＦＨ,-620,5609
549,2550,Ｓ／叛逆の物語／ＦＨ,-1190,2200
550,2551,Ｓ／叛逆の物語／ＦＨ,333,2684
551,2552,Ｓ／叛逆の物語／ＦＨ,-613,8516
552,2553,Ｓ／叛逆の物語／ＦＨ,-875,1392
553,2554,Ｓ／叛逆の物語／ＦＨ,389,5869
554,2555,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,1366,4313
555,2556,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,-2553,3149
556,2557,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,3326,3877
557,2558,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,2615,4517
558,2559,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,-1583,5159
