,number,model_name,slump,allStarts
417,2418,ハナビＢＨＳ２,-986,2973
418,2419,ハナビＢＨＳ２,1168,7966
419,2420,ハナビＢＨＳ２,-405,4654
420,2421,ハナビＢＨＳ２,-468,6734
421,2422,沖ドキ！ＬＬ,-3397,4322
422,2423,沖ドキ！ＬＬ,-1323,3725
423,2424,沖ドキ！ＬＬ,-75,3573
424,2425,沖ドキ！ＬＬ,-1447,3760
425,2426,沖ドキ！ＬＬ,-1477,3646
426,2427,沖ドキ！ＬＬ,-5167,4871
427,2428,沖ドキ！ＬＬ,398,4073
428,2429,沖ドキ！ＬＬ,6592,3275
429,2430,沖ドキ！ＬＬ,-1419,3661
430,2431,ミリオンゴッド－神々の凱旋－ＢＤ,6090,3026
431,2432,ミリオンゴッド－神々の凱旋－ＢＤ,-643,4893
432,2433,ミリオンゴッド－神々の凱旋－ＢＤ,-887,2449
433,2434,ミリオンゴッド－神々の凱旋－ＢＤ,1387,4275
434,2435,ミリオンゴッド－神々の凱旋－ＢＤ,11042,3442
435,2436,ミリオンゴッド－神々の凱旋－ＢＤ,-2246,3987
436,2437,ミリオンゴッド－神々の凱旋－ＢＤ,-3728,3942
437,2438,ミリオンゴッド－神々の凱旋－ＢＤ,2462,7834
438,2439,ミリオンゴッド－神々の凱旋－ＢＤ,-1230,7693
439,2440,ミリオンゴッド－神々の凱旋－ＢＤ,16956,1026
440,2441,ミリオンゴッド－神々の凱旋－ＢＤ,3907,3588
441,2442,ミリオンゴッド－神々の凱旋－ＢＤ,-281,3381
442,2443,ミリオンゴッド－神々の凱旋－ＢＤ,-4071,2774
443,2444,ミリオンゴッド－神々の凱旋－ＢＤ,1709,3399
444,2445,ミリオンゴッド－神々の凱旋－ＢＤ,32,1322
445,2446,ミリオンゴッド－神々の凱旋－ＢＤ,6584,3602
446,2447,ミリオンゴッド－神々の凱旋－ＢＤ,-3532,2539
447,2448,ミリオンゴッド－神々の凱旋－ＢＤ,763,3499
448,2449,ミリオンゴッド－神々の凱旋－ＢＤ,-3082,5787
449,2450,ミリオンゴッド－神々の凱旋－ＢＤ,4415,1872
450,2451,ミリオンゴッド－神々の凱旋－ＢＤ,8250,2693
451,2452,ミリオンゴッド－神々の凱旋－ＢＤ,-2474,2209
452,2453,ミリオンゴッド－神々の凱旋－ＢＤ,8854,1505
453,2454,ミリオンゴッド－神々の凱旋－ＢＤ,-2069,4059
454,2455,ミリオンゴッド－神々の凱旋－ＢＤ,204,4087
455,2456,ミリオンゴッド－神々の凱旋－ＢＤ,-4371,4931
456,2457,ミリオンゴッド－神々の凱旋－ＢＤ,-2924,1792
457,2458,ミリオンゴッド－神々の凱旋－ＢＤ,-3500,4062
458,2459,ミリオンゴッド－神々の凱旋－ＢＤ,-2544,2564
459,2460,ミリオンゴッド－神々の凱旋－ＢＤ,706,2887
460,2461,ミリオンゴッド－神々の凱旋－ＢＤ,1072,4537
461,2462,ミリオンゴッド－神々の凱旋－ＢＤ,-10283,7158
462,2463,ミリオンゴッド－神々の凱旋－ＢＤ,7051,4001
463,2464,ミリオンゴッド－神々の凱旋－ＢＤ,5615,3340
464,2465,ミリオンゴッド－神々の凱旋－ＢＤ,9454,1942
465,2466,ミリオンゴッド－神々の凱旋－ＢＤ,3596,6387
466,2467,ミリオンゴッド－神々の凱旋－ＢＤ,-679,4648
467,2468,ミリオンゴッド－神々の凱旋－ＢＤ,-4566,4551
468,2469,ミリオンゴッド－神々の凱旋－ＢＤ,1215,2812
469,2470,沖ドキ！トロピカルＨＨ,-91,1234
470,2471,沖ドキ！ＬＬ,-1425,3860
471,2472,沖ドキ！ＬＬ,-530,2962
472,2473,沖ドキ！ＬＬ,-1128,3389
473,2474,沖ドキ！ＬＬ,0,0
474,2475,沖ドキ！ＬＬ,9428,3401
475,2476,沖ドキ！ＬＬ,-12,3493
476,2477,沖ドキ！ＬＬ,-1112,4597
477,2478,沖ドキ！ＬＬ,0,0
478,2479,沖ドキ！ＬＬ,-2455,4959
479,2480,押忍！サラリーマン番長Ａ９,-2938,7456
480,2481,押忍！サラリーマン番長Ａ９,-3074,6086
481,2482,押忍！サラリーマン番長Ａ９,-2843,6172
482,2483,押忍！サラリーマン番長Ａ９,2032,7183
483,2484,押忍！サラリーマン番長Ａ９,293,7728
484,2485,押忍！番長３／Ａ５,-934,4253
485,2486,押忍！番長３／Ａ５,1855,5627
486,2487,押忍！番長３／Ａ５,2400,6441
487,2488,押忍！番長３／Ａ５,-1905,2872
488,2489,押忍！番長３／Ａ５,16,5312
489,2490,押忍！番長３／Ａ５,-2253,4048
490,2491,押忍！番長３／Ａ５,-2958,4518
491,2492,押忍！番長３／Ａ５,-343,3347
492,2493,押忍！番長３／Ａ５,-1138,6077
493,2494,押忍！番長３／Ａ５,-1514,3565
494,2495,押忍！番長３／Ａ５,2395,5326
495,2496,押忍！番長３／Ａ５,9122,2433
496,2497,押忍！番長３／Ａ５,4668,4538
497,2498,押忍！番長３／Ａ５,-2852,5774
498,2499,押忍！番長３／Ａ５,4641,3809
499,2500,押忍！番長３／Ａ５,4128,4470
500,2501,押忍！番長３／Ａ５,-1120,2872
501,2502,押忍！番長３／Ａ５,-112,4831
502,2503,押忍！番長３／Ａ５,2549,4058
503,2504,押忍！番長３／Ａ５,-2608,5819
504,2505,押忍！番長３／Ａ５,8560,3375
505,2506,Ｓアメリカン番長　ＨＥＹ！鏡Ｂ２,-68,4111
506,2507,Ｓアメリカン番長　ＨＥＹ！鏡Ｂ２,-930,2527
507,2508,Ｓアメリカン番長　ＨＥＹ！鏡Ｂ２,196,2067
508,2509,Ｓアメリカン番長　ＨＥＹ！鏡Ｂ２,3499,4157
509,2510,Ｓアメリカン番長　ＨＥＹ！鏡Ｂ２,-777,1257
510,2511,秘宝伝　ＴｈｅＬａｓｔ／Ａ３,-284,434
511,2512,秘宝伝　ＴｈｅＬａｓｔ／Ａ３,4663,3519
512,2513,押忍！番長３／Ａ５,1423,4951
513,2514,押忍！番長３／Ａ５,-1014,3689
514,2515,押忍！番長３／Ａ５,10626,7193
515,2516,押忍！番長３／Ａ５,-5265,5520
516,2517,押忍！番長３／Ａ５,6472,3716
517,2518,押忍！番長３／Ａ５,3237,6857
518,2519,押忍！番長３／Ａ５,3234,3663
519,2520,押忍！番長３／Ａ５,-1027,4703
520,2521,押忍！番長３／Ａ５,-2493,6252
521,2522,押忍！サラリーマン番長Ａ９,-3589,5568
522,2523,押忍！サラリーマン番長Ａ９,1488,7162
523,2524,押忍！サラリーマン番長Ａ９,-792,6388
524,2525,押忍！サラリーマン番長Ａ９,7118,7670
525,2526,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,1197,4322
526,2527,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,-76,3593
527,2528,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,-2113,1979
528,2529,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,2736,2980
529,2530,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,-2031,2071
530,2531,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,0,0
531,2532,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,-2129,2455
532,2533,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,-2495,3400
533,2534,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,4261,4105
534,2535,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,-2521,2584
535,2536,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,-2251,2818
536,2537,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,3730,7080
537,2538,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,1943,2290
538,2539,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,-1979,4831
539,2540,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,550,1709
540,2541,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,-2122,2997
541,2542,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,2623,3777
542,2543,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,0,0
543,2544,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,1034,4546
544,2545,Ｓ／叛逆の物語／ＦＨ,-472,6112
545,2546,Ｓ／叛逆の物語／ＦＨ,0,0
546,2547,Ｓ／叛逆の物語／ＦＨ,-2802,3532
547,2548,Ｓ／叛逆の物語／ＦＨ,2191,6013
548,2549,Ｓ／叛逆の物語／ＦＨ,-687,1304
549,2550,Ｓ／叛逆の物語／ＦＨ,-910,5268
550,2551,Ｓ／叛逆の物語／ＦＨ,1246,5122
551,2552,Ｓ／叛逆の物語／ＦＨ,-2005,4164
552,2553,Ｓ／叛逆の物語／ＦＨ,-1196,1833
553,2554,Ｓ／叛逆の物語／ＦＨ,1161,6920
554,2555,Ｓ／叛逆の物語／ＦＨ,-2757,8058
555,2556,Ｓ／叛逆の物語／ＦＨ,1699,7109
556,2557,Ｓ／叛逆の物語／ＦＨ,4048,6232
557,2558,Ｓ／叛逆の物語／ＦＨ,-1601,6961
558,2559,Ｓ／叛逆の物語／ＦＨ,1710,6243
