,number,model_name,slump,allStarts
420,2421,３×３ＥＹＥＳ／Ａ７,290,332
421,2422,沖ドキ！ＬＬ,487,4047
422,2423,沖ドキ！ＬＬ,-967,4390
423,2424,沖ドキ！ＬＬ,-1425,3935
424,2425,沖ドキ！ＬＬ,-3802,5112
425,2426,沖ドキ！ＬＬ,1557,4351
426,2427,沖ドキ！ＬＬ,-1458,4061
427,2428,沖ドキ！ＬＬ,-4384,5738
428,2429,沖ドキ！ＬＬ,-591,4660
429,2430,沖ドキ！ＬＬ,-2819,4195
430,2431,ミリオンゴッド－神々の凱旋－ＢＤ,-3251,4109
431,2432,ミリオンゴッド－神々の凱旋－ＢＤ,-2741,2433
432,2433,ミリオンゴッド－神々の凱旋－ＢＤ,7177,3653
433,2434,ミリオンゴッド－神々の凱旋－ＢＤ,-2691,5886
434,2435,ミリオンゴッド－神々の凱旋－ＢＤ,-3291,3870
435,2436,ミリオンゴッド－神々の凱旋－ＢＤ,-2827,7046
436,2437,ミリオンゴッド－神々の凱旋－ＢＤ,2473,2216
437,2438,ミリオンゴッド－神々の凱旋－ＢＤ,-3126,3839
438,2439,ミリオンゴッド－神々の凱旋－ＢＤ,4142,5755
439,2440,ミリオンゴッド－神々の凱旋－ＢＤ,-5713,5097
440,2441,ミリオンゴッド－神々の凱旋－ＢＤ,-3568,4029
441,2442,ミリオンゴッド－神々の凱旋－ＢＤ,-6338,5057
442,2443,ミリオンゴッド－神々の凱旋－ＢＤ,-1988,4008
443,2444,ミリオンゴッド－神々の凱旋－ＢＤ,-742,4208
444,2445,ミリオンゴッド－神々の凱旋－ＢＤ,146,4330
445,2446,ミリオンゴッド－神々の凱旋－ＢＤ,7202,3619
446,2447,ミリオンゴッド－神々の凱旋－ＢＤ,-2717,2265
447,2448,ミリオンゴッド－神々の凱旋－ＢＤ,1243,2607
448,2449,ミリオンゴッド－神々の凱旋－ＢＤ,299,5328
449,2450,ミリオンゴッド－神々の凱旋－ＢＤ,-2592,2055
450,2451,ミリオンゴッド－神々の凱旋－ＢＤ,9131,1371
451,2452,ミリオンゴッド－神々の凱旋－ＢＤ,-2057,3052
452,2453,ミリオンゴッド－神々の凱旋－ＢＤ,4461,3898
453,2454,ミリオンゴッド－神々の凱旋－ＢＤ,2027,2962
454,2455,ミリオンゴッド－神々の凱旋－ＢＤ,-1775,5230
455,2456,ミリオンゴッド－神々の凱旋－ＢＤ,-2754,4143
456,2457,ミリオンゴッド－神々の凱旋－ＢＤ,-1459,2093
457,2458,ミリオンゴッド－神々の凱旋－ＢＤ,-5730,5786
458,2459,ミリオンゴッド－神々の凱旋－ＢＤ,1028,3717
459,2460,ミリオンゴッド－神々の凱旋－ＢＤ,1733,2350
460,2461,ミリオンゴッド－神々の凱旋－ＢＤ,-3109,6848
461,2462,ミリオンゴッド－神々の凱旋－ＢＤ,509,3982
462,2463,ミリオンゴッド－神々の凱旋－ＢＤ,6190,3631
463,2464,ミリオンゴッド－神々の凱旋－ＢＤ,-2424,3348
464,2465,ミリオンゴッド－神々の凱旋－ＢＤ,-1334,4307
465,2466,ミリオンゴッド－神々の凱旋－ＢＤ,-822,7741
466,2467,ミリオンゴッド－神々の凱旋－ＢＤ,1600,3780
467,2468,ミリオンゴッド－神々の凱旋－ＢＤ,-371,5846
468,2469,ミリオンゴッド－神々の凱旋－ＢＤ,4939,2388
469,2470,ミリオンゴッド－神々の凱旋－ＢＤ,1575,5517
470,2471,沖ドキ！ＬＬ,-920,4158
471,2472,沖ドキ！ＬＬ,-6247,5933
472,2473,沖ドキ！ＬＬ,322,5085
473,2474,沖ドキ！ＬＬ,3790,4436
474,2475,沖ドキ！ＬＬ,-1741,2576
475,2476,沖ドキ！ＬＬ,-783,4100
476,2477,沖ドキ！ＬＬ,-2286,2515
477,2478,沖ドキ！ＬＬ,-3028,4417
478,2479,沖ドキ！ＬＬ,11094,3581
479,2480,押忍！サラリーマン番長Ａ９,-945,6760
480,2481,押忍！サラリーマン番長Ａ９,3440,7014
481,2482,押忍！サラリーマン番長Ａ９,-1262,7657
482,2483,押忍！サラリーマン番長Ａ９,-116,4086
483,2484,押忍！サラリーマン番長Ａ９,-3162,6794
484,2485,押忍！サラリーマン番長Ａ９,-2454,5600
485,2486,押忍！番長３／Ａ５,3329,4058
486,2487,押忍！番長３／Ａ５,517,6161
487,2488,押忍！番長３／Ａ５,5638,3194
488,2489,押忍！番長３／Ａ５,2583,2714
489,2490,押忍！番長３／Ａ５,-2401,7555
490,2491,押忍！番長３／Ａ５,-1034,4003
491,2492,押忍！番長３／Ａ５,539,3607
492,2493,押忍！番長３／Ａ５,-1070,3687
493,2494,押忍！番長３／Ａ５,-1397,1692
494,2495,押忍！番長３／Ａ５,582,2444
495,2496,押忍！番長３／Ａ５,-2719,4003
496,2497,押忍！番長３／Ａ５,-1506,1981
497,2498,押忍！番長３／Ａ５,-1251,1862
498,2499,押忍！番長３／Ａ５,-2626,3766
499,2500,押忍！番長３／Ａ５,-1821,1621
500,2501,押忍！番長３／Ａ５,1558,1589
501,2502,押忍！番長３／Ａ５,-1755,2621
502,2503,押忍！番長３／Ａ５,1008,1006
503,2504,押忍！番長３／Ａ５,-968,3518
504,2505,押忍！番長３／Ａ５,-609,873
505,2506,Ｓアメリカン番長　ＨＥＹ！鏡Ｂ２,-1898,2727
506,2507,Ｓアメリカン番長　ＨＥＹ！鏡Ｂ２,-488,1136
507,2508,Ｓアメリカン番長　ＨＥＹ！鏡Ｂ２,788,1439
508,2509,Ｓアメリカン番長　ＨＥＹ！鏡Ｂ２,-1026,1026
509,2510,Ｓアメリカン番長　ＨＥＹ！鏡Ｂ２,-233,1355
510,2511,Ｓアメリカン番長　ＨＥＹ！鏡Ｂ２,-40,16
511,2512,Ｓアメリカン番長　ＨＥＹ！鏡Ｂ２,1313,5559
512,2513,Ｓアメリカン番長　ＨＥＹ！鏡Ｂ２,-148,361
513,2514,Ｓアメリカン番長　ＨＥＹ！鏡Ｂ２,-602,2753
514,2515,Ｓアメリカン番長　ＨＥＹ！鏡Ｂ２,-250,608
515,2516,押忍！番長３／Ａ５,-1012,1810
516,2517,押忍！番長３／Ａ５,-1103,1083
517,2518,押忍！番長３／Ａ５,-1960,3058
518,2519,押忍！番長３／Ａ５,-563,2306
519,2520,押忍！番長３／Ａ５,-1179,1466
520,2521,押忍！番長３／Ａ５,-728,1353
521,2522,押忍！番長３／Ａ５,324,4000
522,2523,押忍！サラリーマン番長Ａ９,-3606,5638
523,2524,押忍！サラリーマン番長Ａ９,-1791,4987
524,2525,押忍！サラリーマン番長Ａ９,-1522,6474
525,2526,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,-1514,4150
526,2527,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,-238,4431
527,2528,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,-378,3346
528,2529,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,1999,3834
529,2530,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,2198,2509
530,2531,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,-1808,3440
531,2532,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,-690,3167
532,2533,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,-739,2426
533,2534,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,562,5451
534,2535,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,802,4684
535,2536,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,1614,3325
536,2537,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,265,5048
537,2538,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,-315,865
538,2539,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,6004,3567
539,2540,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,570,2662
540,2541,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,-950,3989
541,2542,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,0,0
542,2543,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,-2180,4073
543,2544,ミリオンゴッド－神々の凱旋－ＢＤ,1882,1198
544,2545,Ｓ／叛逆の物語／ＦＨ,-560,7000
545,2546,Ｓ／叛逆の物語／ＦＨ,0,0
546,2547,Ｓ／叛逆の物語／ＦＨ,1415,6048
547,2548,Ｓ／叛逆の物語／ＦＨ,-464,4210
548,2549,Ｓ／叛逆の物語／ＦＨ,371,6388
549,2550,Ｓ／叛逆の物語／ＦＨ,2772,6166
550,2551,Ｓ／叛逆の物語／ＦＨ,1579,6770
551,2552,Ｓ／叛逆の物語／ＦＨ,-262,6382
552,2553,Ｓ／叛逆の物語／ＦＨ,1430,3248
553,2554,Ｓ／叛逆の物語／ＦＨ,-468,4479
554,2555,Ｓ／叛逆の物語／ＦＨ,-471,4401
555,2556,Ｓ／叛逆の物語／ＦＨ,-740,3514
556,2557,Ｓ／叛逆の物語／ＦＨ,-599,6131
557,2558,Ｓ／叛逆の物語／ＦＨ,-280,4085
558,2559,Ｓ／叛逆の物語／ＦＨ,-2140,5795
