,number,model_name,slump,allStarts
477,2478,沖ドキ！ＬＬ,,
478,2479,沖ドキ！ＬＬ,,
479,2480,押忍！サラリーマン番長Ａ９,,
480,2481,押忍！サラリーマン番長Ａ９,,
481,2482,押忍！サラリーマン番長Ａ９,,
482,2483,押忍！サラリーマン番長Ａ９,,
483,2484,押忍！サラリーマン番長Ａ９,,
484,2485,押忍！サラリーマン番長Ａ９,,
485,2486,押忍！番長３／Ａ５,,
486,2487,押忍！番長３／Ａ５,,
487,2488,押忍！番長３／Ａ５,,
488,2489,押忍！番長３／Ａ５,,
489,2490,押忍！番長３／Ａ５,,
490,2491,押忍！番長３／Ａ５,,
491,2492,押忍！番長３／Ａ５,,
492,2493,押忍！番長３／Ａ５,,
493,2494,押忍！番長３／Ａ５,,
494,2495,押忍！番長３／Ａ５,,
495,2496,押忍！番長３／Ａ５,,
496,2497,押忍！番長３／Ａ５,,
497,2498,押忍！番長３／Ａ５,,
498,2499,押忍！番長３／Ａ５,,
499,2500,押忍！番長３／Ａ５,,
500,2501,押忍！番長３／Ａ５,,
501,2502,押忍！番長３／Ａ５,,
502,2503,押忍！番長３／Ａ５,,
503,2504,押忍！番長３／Ａ５,,
504,2505,押忍！番長３／Ａ５,,
505,2506,Ｓアメリカン番長　ＨＥＹ！鏡Ｂ２,,
506,2507,Ｓアメリカン番長　ＨＥＹ！鏡Ｂ２,,
507,2508,Ｓアメリカン番長　ＨＥＹ！鏡Ｂ２,,
508,2509,Ｓアメリカン番長　ＨＥＹ！鏡Ｂ２,,
509,2510,Ｓアメリカン番長　ＨＥＹ！鏡Ｂ２,,
510,2511,Ｓアメリカン番長　ＨＥＹ！鏡Ｂ２,,
511,2512,Ｓアメリカン番長　ＨＥＹ！鏡Ｂ２,,
512,2513,Ｓアメリカン番長　ＨＥＹ！鏡Ｂ２,,
513,2514,Ｓアメリカン番長　ＨＥＹ！鏡Ｂ２,,
514,2515,Ｓアメリカン番長　ＨＥＹ！鏡Ｂ２,,
515,2516,押忍！番長３／Ａ５,,
516,2517,押忍！番長３／Ａ５,,
517,2518,押忍！番長３／Ａ５,,
518,2519,押忍！番長３／Ａ５,,
519,2520,押忍！番長３／Ａ５,,
520,2521,押忍！番長３／Ａ５,,
521,2522,押忍！番長３／Ａ５,,
522,2523,押忍！サラリーマン番長Ａ９,,
523,2524,押忍！サラリーマン番長Ａ９,,
524,2525,押忍！サラリーマン番長Ａ９,,
525,2526,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,,
526,2527,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,,
527,2528,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,,
528,2529,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,,
529,2530,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,,
530,2531,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,,
531,2532,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,,
532,2533,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,,
533,2534,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,,
534,2535,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,,
535,2536,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,,
536,2537,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,,
537,2538,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,,
538,2539,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,,
539,2540,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,,
540,2541,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,,
541,2542,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,,
542,2543,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,,
543,2544,ミリオンゴッド－神々の凱旋－ＢＤ,,
544,2545,Ｓ／叛逆の物語／ＦＨ,,
545,2546,Ｓ／叛逆の物語／ＦＨ,,
546,2547,Ｓ／叛逆の物語／ＦＨ,,
547,2548,Ｓ／叛逆の物語／ＦＨ,,
548,2549,Ｓ／叛逆の物語／ＦＨ,,
549,2550,Ｓ／叛逆の物語／ＦＨ,,
550,2551,Ｓ／叛逆の物語／ＦＨ,,
551,2552,Ｓ／叛逆の物語／ＦＨ,,
552,2553,Ｓ／叛逆の物語／ＦＨ,,
553,2554,Ｓ／叛逆の物語／ＦＨ,,
554,2555,Ｓ／叛逆の物語／ＦＨ,,
555,2556,Ｓ／叛逆の物語／ＦＨ,,
556,2557,Ｓ／叛逆の物語／ＦＨ,,
557,2558,Ｓ／叛逆の物語／ＦＨ,,
558,2559,Ｓ／叛逆の物語／ＦＨ,,
