,number,model_name,slump,allStarts
419,2420,Ｓ　ＰＹＲＡＭＩＤ　ＥＹＥ　Ａ２,613,3019
420,2421,３×３ＥＹＥＳ／Ａ７,1034,4330
421,2422,沖ドキ！ＬＬ,-2303,5106
422,2423,沖ドキ！ＬＬ,-6341,6022
423,2424,沖ドキ！ＬＬ,-6133,5892
424,2425,沖ドキ！ＬＬ,-4603,6121
425,2426,沖ドキ！ＬＬ,-1606,5101
426,2427,沖ドキ！ＬＬ,620,4361
427,2428,沖ドキ！ＬＬ,9320,4312
428,2429,沖ドキ！ＬＬ,-3123,4367
429,2430,沖ドキ！ＬＬ,-2456,5687
430,2431,ミリオンゴッド－神々の凱旋－ＢＤ,-4748,4320
431,2432,ミリオンゴッド－神々の凱旋－ＢＤ,3445,7682
432,2433,ミリオンゴッド－神々の凱旋－ＢＤ,-443,3988
433,2434,ミリオンゴッド－神々の凱旋－ＢＤ,-1003,4290
434,2435,ミリオンゴッド－神々の凱旋－ＢＤ,-1773,4802
435,2436,ミリオンゴッド－神々の凱旋－ＢＤ,8563,7269
436,2437,ミリオンゴッド－神々の凱旋－ＢＤ,-3437,4534
437,2438,ミリオンゴッド－神々の凱旋－ＢＤ,1162,7831
438,2439,ミリオンゴッド－神々の凱旋－ＢＤ,-1459,8648
439,2440,ミリオンゴッド－神々の凱旋－ＢＤ,5018,3883
440,2441,ミリオンゴッド－神々の凱旋－ＢＤ,-865,5916
441,2442,ミリオンゴッド－神々の凱旋－ＢＤ,-11777,7175
442,2443,ミリオンゴッド－神々の凱旋－ＢＤ,-1744,5585
443,2444,ミリオンゴッド－神々の凱旋－ＢＤ,-362,4754
444,2445,ミリオンゴッド－神々の凱旋－ＢＤ,2514,5667
445,2446,ミリオンゴッド－神々の凱旋－ＢＤ,8812,2726
446,2447,ミリオンゴッド－神々の凱旋－ＢＤ,11874,3016
447,2448,ミリオンゴッド－神々の凱旋－ＢＤ,-1149,4847
448,2449,ミリオンゴッド－神々の凱旋－ＢＤ,-7668,8625
449,2450,ミリオンゴッド－神々の凱旋－ＢＤ,-5186,5316
450,2451,ミリオンゴッド－神々の凱旋－ＢＤ,6612,5051
451,2452,ミリオンゴッド－神々の凱旋－ＢＤ,941,4585
452,2453,ミリオンゴッド－神々の凱旋－ＢＤ,-1451,5151
453,2454,ミリオンゴッド－神々の凱旋－ＢＤ,9506,8468
454,2455,ミリオンゴッド－神々の凱旋－ＢＤ,8409,3786
455,2456,ミリオンゴッド－神々の凱旋－ＢＤ,717,5390
456,2457,ミリオンゴッド－神々の凱旋－ＢＤ,-2255,4302
457,2458,ミリオンゴッド－神々の凱旋－ＢＤ,-2516,7177
458,2459,ミリオンゴッド－神々の凱旋－ＢＤ,-1252,9146
459,2460,ミリオンゴッド－神々の凱旋－ＢＤ,6812,3484
460,2461,ミリオンゴッド－神々の凱旋－ＢＤ,-1237,7332
461,2462,ミリオンゴッド－神々の凱旋－ＢＤ,4578,4393
462,2463,ミリオンゴッド－神々の凱旋－ＢＤ,-875,5447
463,2464,ミリオンゴッド－神々の凱旋－ＢＤ,-4180,6049
464,2465,ミリオンゴッド－神々の凱旋－ＢＤ,-1527,6033
465,2466,ミリオンゴッド－神々の凱旋－ＢＤ,-1321,7817
466,2467,ミリオンゴッド－神々の凱旋－ＢＤ,3908,3106
467,2468,ミリオンゴッド－神々の凱旋－ＢＤ,-1114,6058
468,2469,ミリオンゴッド－神々の凱旋－ＢＤ,3457,4485
469,2470,ミリオンゴッド－神々の凱旋－ＢＤ,-7204,5584
470,2471,沖ドキ！ＬＬ,131,4899
471,2472,沖ドキ！ＬＬ,219,4365
472,2473,沖ドキ！ＬＬ,-1035,4828
473,2474,沖ドキ！ＬＬ,-6,4974
474,2475,沖ドキ！ＬＬ,54,5112
475,2476,沖ドキ！ＬＬ,-2171,5489
476,2477,沖ドキ！ＬＬ,9586,3217
477,2478,沖ドキ！ＬＬ,8382,3581
478,2479,沖ドキ！ＬＬ,-3324,5357
479,2480,押忍！サラリーマン番長Ａ９,5748,6514
480,2481,押忍！サラリーマン番長Ａ９,-1402,7304
481,2482,押忍！サラリーマン番長Ａ９,-5233,6793
482,2483,押忍！サラリーマン番長Ａ９,-3075,7623
483,2484,押忍！サラリーマン番長Ａ９,3414,7448
484,2485,押忍！サラリーマン番長Ａ９,-1069,6715
485,2486,押忍！番長３／Ａ５,2582,6654
486,2487,押忍！番長３／Ａ５,6697,7307
487,2488,押忍！番長３／Ａ５,12417,2059
488,2489,押忍！番長３／Ａ５,2012,4955
489,2490,押忍！番長３／Ａ５,-2236,2390
490,2491,押忍！番長３／Ａ５,1256,4056
491,2492,押忍！番長３／Ａ５,-1361,6159
492,2493,押忍！番長３／Ａ５,11703,2529
493,2494,押忍！番長３／Ａ５,-1767,3633
494,2495,押忍！番長３／Ａ５,-4093,6257
495,2496,押忍！番長３／Ａ５,-1461,4581
496,2497,押忍！番長３／Ａ５,4176,5959
497,2498,押忍！番長３／Ａ５,-3207,5696
498,2499,押忍！番長３／Ａ５,424,4535
499,2500,押忍！番長３／Ａ５,1058,5378
500,2501,押忍！番長３／Ａ５,-2119,5504
501,2502,押忍！番長３／Ａ５,-1080,5524
502,2503,押忍！番長３／Ａ５,1531,6096
503,2504,押忍！番長３／Ａ５,3725,5100
504,2505,押忍！番長３／Ａ５,-1666,4699
505,2506,Ｓアメリカン番長　ＨＥＹ！鏡Ｂ２,63,6477
506,2507,Ｓアメリカン番長　ＨＥＹ！鏡Ｂ２,4310,9112
507,2508,Ｓアメリカン番長　ＨＥＹ！鏡Ｂ２,-461,5216
508,2509,Ｓアメリカン番長　ＨＥＹ！鏡Ｂ２,2184,6796
509,2510,Ｓアメリカン番長　ＨＥＹ！鏡Ｂ２,801,6264
510,2511,Ｓアメリカン番長　ＨＥＹ！鏡Ｂ２,-1273,2590
511,2512,Ｓアメリカン番長　ＨＥＹ！鏡Ｂ２,-1926,3543
512,2513,Ｓアメリカン番長　ＨＥＹ！鏡Ｂ２,2863,8360
513,2514,Ｓアメリカン番長　ＨＥＹ！鏡Ｂ２,1906,5208
514,2515,Ｓアメリカン番長　ＨＥＹ！鏡Ｂ２,-1493,4690
515,2516,押忍！番長３／Ａ５,859,5467
516,2517,押忍！番長３／Ａ５,-3543,4997
517,2518,押忍！番長３／Ａ５,-2126,5170
518,2519,押忍！番長３／Ａ５,-5019,5962
519,2520,押忍！番長３／Ａ５,-1873,5187
520,2521,押忍！番長３／Ａ５,-1383,4813
521,2522,押忍！番長３／Ａ５,4046,8105
522,2523,押忍！サラリーマン番長Ａ９,-4291,7937
523,2524,押忍！サラリーマン番長Ａ９,5189,7546
524,2525,押忍！サラリーマン番長Ａ９,-4967,5476
525,2526,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,2656,3782
526,2527,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,4384,3946
527,2528,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,425,4716
528,2529,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,1073,3846
529,2530,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,-3364,4642
530,2531,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,-880,4812
531,2532,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,-183,4231
532,2533,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,-2522,6050
533,2534,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,-2589,4504
534,2535,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,2012,3365
535,2536,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,1180,6242
536,2537,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,-1553,3123
537,2538,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,5138,4259
538,2539,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,3763,3258
539,2540,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,365,4132
540,2541,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,-2916,4131
541,2542,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,386,5342
542,2543,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,527,4659
543,2544,ミリオンゴッド－神々の凱旋－ＢＤ,,
544,2545,Ｓ／叛逆の物語／ＦＨ,-667,7485
545,2546,Ｓ／叛逆の物語／ＦＨ,-2578,7463
546,2547,Ｓ／叛逆の物語／ＦＨ,1213,6161
547,2548,Ｓ／叛逆の物語／ＦＨ,1656,6352
548,2549,Ｓ／叛逆の物語／ＦＨ,97,6859
549,2550,Ｓ／叛逆の物語／ＦＨ,809,6605
550,2551,Ｓ／叛逆の物語／ＦＨ,2148,6928
551,2552,Ｓ／叛逆の物語／ＦＨ,-1174,3991
552,2553,Ｓ／叛逆の物語／ＦＨ,-361,6614
553,2554,Ｓ／叛逆の物語／ＦＨ,-1557,3957
554,2555,Ｓ／叛逆の物語／ＦＨ,2056,6316
555,2556,Ｓ／叛逆の物語／ＦＨ,-442,5974
556,2557,Ｓ／叛逆の物語／ＦＨ,-1103,7031
557,2558,Ｓ／叛逆の物語／ＦＨ,-1777,5210
558,2559,Ｓ／叛逆の物語／ＦＨ,2107,5921
