,number,model_name,slump,allStarts
421,2422,沖ドキ！ＬＬ,-1692,4929
422,2423,沖ドキ！ＬＬ,-1615,2009
423,2424,沖ドキ！ＬＬ,6119,4372
424,2425,沖ドキ！ＬＬ,-578,1504
425,2426,沖ドキ！ＬＬ,5672,2987
426,2427,沖ドキ！ＬＬ,1923,4788
427,2428,沖ドキ！ＬＬ,-314,1156
428,2429,沖ドキ！ＬＬ,-406,4732
429,2430,沖ドキ！ＬＬ,-5972,4535
430,2431,ミリオンゴッド－神々の凱旋－ＢＤ,-2327,3571
431,2432,ミリオンゴッド－神々の凱旋－ＢＤ,1443,5493
432,2433,ミリオンゴッド－神々の凱旋－ＢＤ,450,2955
433,2434,ミリオンゴッド－神々の凱旋－ＢＤ,-277,3427
434,2435,ミリオンゴッド－神々の凱旋－ＢＤ,-1615,5536
435,2436,ミリオンゴッド－神々の凱旋－ＢＤ,5410,3982
436,2437,ミリオンゴッド－神々の凱旋－ＢＤ,843,3370
437,2438,ミリオンゴッド－神々の凱旋－ＢＤ,-3314,5607
438,2439,ミリオンゴッド－神々の凱旋－ＢＤ,1860,8307
439,2440,ミリオンゴッド－神々の凱旋－ＢＤ,-5043,5104
440,2441,ミリオンゴッド－神々の凱旋－ＢＤ,-1254,3649
441,2442,ミリオンゴッド－神々の凱旋－ＢＤ,-1310,4643
442,2443,ミリオンゴッド－神々の凱旋－ＢＤ,5698,4053
443,2444,ミリオンゴッド－神々の凱旋－ＢＤ,-1627,2159
444,2445,ミリオンゴッド－神々の凱旋－ＢＤ,-965,3407
445,2446,ミリオンゴッド－神々の凱旋－ＢＤ,780,4156
446,2447,ミリオンゴッド－神々の凱旋－ＢＤ,-2285,2973
447,2448,ミリオンゴッド－神々の凱旋－ＢＤ,2981,2572
448,2449,ミリオンゴッド－神々の凱旋－ＢＤ,-3254,5379
449,2450,ミリオンゴッド－神々の凱旋－ＢＤ,-886,3135
450,2451,ミリオンゴッド－神々の凱旋－ＢＤ,901,3447
451,2452,ミリオンゴッド－神々の凱旋－ＢＤ,6415,3601
452,2453,ミリオンゴッド－神々の凱旋－ＢＤ,3936,3169
453,2454,ミリオンゴッド－神々の凱旋－ＢＤ,377,2331
454,2455,ミリオンゴッド－神々の凱旋－ＢＤ,5320,4590
455,2456,ミリオンゴッド－神々の凱旋－ＢＤ,-3343,3636
456,2457,ミリオンゴッド－神々の凱旋－ＢＤ,1888,2889
457,2458,ミリオンゴッド－神々の凱旋－ＢＤ,948,7730
458,2459,ミリオンゴッド－神々の凱旋－ＢＤ,-3722,3705
459,2460,ミリオンゴッド－神々の凱旋－ＢＤ,-846,3408
460,2461,ミリオンゴッド－神々の凱旋－ＢＤ,2510,5246
461,2462,ミリオンゴッド－神々の凱旋－ＢＤ,-540,4787
462,2463,ミリオンゴッド－神々の凱旋－ＢＤ,623,3356
463,2464,ミリオンゴッド－神々の凱旋－ＢＤ,-3474,2743
464,2465,ミリオンゴッド－神々の凱旋－ＢＤ,3223,5828
465,2466,ミリオンゴッド－神々の凱旋－ＢＤ,-949,8756
466,2467,ミリオンゴッド－神々の凱旋－ＢＤ,353,4743
467,2468,ミリオンゴッド－神々の凱旋－ＢＤ,-3006,4015
468,2469,ミリオンゴッド－神々の凱旋－ＢＤ,-4450,3692
469,2470,ミリオンゴッド－神々の凱旋－ＢＤ,6462,7208
470,2471,沖ドキ！ＬＬ,5130,3010
471,2472,沖ドキ！ＬＬ,-3099,4193
472,2473,沖ドキ！ＬＬ,-3332,2479
473,2474,沖ドキ！ＬＬ,-4484,5097
474,2475,沖ドキ！ＬＬ,146,3434
475,2476,沖ドキ！ＬＬ,-1094,3942
476,2477,沖ドキ！ＬＬ,1688,3957
477,2478,沖ドキ！ＬＬ,-5155,4277
478,2479,沖ドキ！ＬＬ,-4974,5120
479,2480,押忍！サラリーマン番長Ａ９,-3194,6488
480,2481,押忍！サラリーマン番長Ａ９,-1590,7193
481,2482,押忍！サラリーマン番長Ａ９,1646,7698
482,2483,押忍！サラリーマン番長Ａ９,-1203,4672
483,2484,押忍！サラリーマン番長Ａ９,4761,7072
484,2485,押忍！サラリーマン番長Ａ９,-1041,7726
485,2486,押忍！番長３／Ａ５,-1115,3078
486,2487,押忍！番長３／Ａ５,-1188,994
487,2488,押忍！番長３／Ａ５,300,4862
488,2489,押忍！番長３／Ａ５,-986,2061
489,2490,押忍！番長３／Ａ５,2854,7037
490,2491,押忍！番長３／Ａ５,551,2232
491,2492,押忍！番長３／Ａ５,-1986,5503
492,2493,押忍！番長３／Ａ５,-3925,5718
493,2494,押忍！番長３／Ａ５,-759,3373
494,2495,押忍！番長３／Ａ５,-1033,2479
495,2496,押忍！番長３／Ａ５,-685,3657
496,2497,押忍！番長３／Ａ５,-1591,2741
497,2498,押忍！番長３／Ａ５,279,4600
498,2499,押忍！番長３／Ａ５,-1261,4439
499,2500,押忍！番長３／Ａ５,1176,3956
500,2501,押忍！番長３／Ａ５,-2167,2078
501,2502,押忍！番長３／Ａ５,-1877,1848
502,2503,押忍！番長３／Ａ５,1036,2986
503,2504,押忍！番長３／Ａ５,-1242,2410
504,2505,押忍！番長３／Ａ５,4250,4094
505,2506,Ｓアメリカン番長　ＨＥＹ！鏡Ｂ２,-3,1311
506,2507,Ｓアメリカン番長　ＨＥＹ！鏡Ｂ２,1666,8001
507,2508,Ｓアメリカン番長　ＨＥＹ！鏡Ｂ２,-215,307
508,2509,Ｓアメリカン番長　ＨＥＹ！鏡Ｂ２,98,2158
509,2510,Ｓアメリカン番長　ＨＥＹ！鏡Ｂ２,233,1459
510,2511,Ｓアメリカン番長　ＨＥＹ！鏡Ｂ２,-470,674
511,2512,Ｓアメリカン番長　ＨＥＹ！鏡Ｂ２,-2208,3313
512,2513,Ｓアメリカン番長　ＨＥＹ！鏡Ｂ２,-638,1069
513,2514,Ｓアメリカン番長　ＨＥＹ！鏡Ｂ２,-347,1205
514,2515,Ｓアメリカン番長　ＨＥＹ！鏡Ｂ２,438,4526
515,2516,押忍！番長３／Ａ５,6405,3363
516,2517,押忍！番長３／Ａ５,-2687,3975
517,2518,押忍！番長３／Ａ５,667,5425
518,2519,押忍！番長３／Ａ５,-1271,1398
519,2520,押忍！番長３／Ａ５,-1689,4338
520,2521,押忍！番長３／Ａ５,-1828,2700
521,2522,押忍！番長３／Ａ５,-2276,3328
522,2523,押忍！サラリーマン番長Ａ９,5624,6998
523,2524,押忍！サラリーマン番長Ａ９,-1810,6522
524,2525,押忍！サラリーマン番長Ａ９,-991,7125
525,2526,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,4607,4493
526,2527,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,-408,2161
527,2528,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,241,2281
528,2529,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,-1399,1126
529,2530,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,-2202,3613
530,2531,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,-1294,4366
531,2532,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,569,3222
532,2533,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,601,3221
533,2534,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,-2283,3155
534,2535,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,-2071,3351
535,2536,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,5486,3754
536,2537,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,-1165,1019
537,2538,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,-401,3201
538,2539,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,-1137,1986
539,2540,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,-1272,1295
540,2541,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,-1209,4066
541,2542,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,2038,5088
542,2543,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,-1276,1295
543,2544,ミリオンゴッド－神々の凱旋－ＢＤ,,
544,2545,Ｓ／叛逆の物語／ＦＨ,166,331
545,2546,Ｓ／叛逆の物語／ＦＨ,74,5931
546,2547,Ｓ／叛逆の物語／ＦＨ,3697,6565
547,2548,Ｓ／叛逆の物語／ＦＨ,-296,744
548,2549,Ｓ／叛逆の物語／ＦＨ,-1111,3843
549,2550,Ｓ／叛逆の物語／ＦＨ,-522,1273
550,2551,Ｓ／叛逆の物語／ＦＨ,101,5164
551,2552,Ｓ／叛逆の物語／ＦＨ,-812,2303
552,2553,Ｓ／叛逆の物語／ＦＨ,-567,1008
553,2554,Ｓ／叛逆の物語／ＦＨ,1121,1525
554,2555,Ｓ／叛逆の物語／ＦＨ,-309,4220
555,2556,Ｓ／叛逆の物語／ＦＨ,401,2357
556,2557,Ｓ／叛逆の物語／ＦＨ,765,5628
557,2558,Ｓ／叛逆の物語／ＦＨ,23,2670
558,2559,Ｓ／叛逆の物語／ＦＨ,-707,1174
