,number,model_name,slump,allStarts
422,2423,沖ドキ！ＬＬ,670,2173
423,2424,沖ドキ！ＬＬ,-2381,2300
424,2425,沖ドキ！ＬＬ,136,2860
425,2426,沖ドキ！ＬＬ,871,4884
426,2427,沖ドキ！ＬＬ,-4526,4163
427,2428,沖ドキ！ＬＬ,7836,3123
428,2429,沖ドキ！ＬＬ,-467,3339
429,2430,沖ドキ！ＬＬ,-3899,3711
430,2431,ミリオンゴッド－神々の凱旋－ＢＤ,-5593,4309
431,2432,ミリオンゴッド－神々の凱旋－ＢＤ,77,8091
432,2433,ミリオンゴッド－神々の凱旋－ＢＤ,4033,3865
433,2434,ミリオンゴッド－神々の凱旋－ＢＤ,1591,2192
434,2435,ミリオンゴッド－神々の凱旋－ＢＤ,-3217,3833
435,2436,ミリオンゴッド－神々の凱旋－ＢＤ,11068,8981
436,2437,ミリオンゴッド－神々の凱旋－ＢＤ,7846,3149
437,2438,ミリオンゴッド－神々の凱旋－ＢＤ,3461,5611
438,2439,ミリオンゴッド－神々の凱旋－ＢＤ,-1009,6809
439,2440,ミリオンゴッド－神々の凱旋－ＢＤ,2477,5374
440,2441,ミリオンゴッド－神々の凱旋－ＢＤ,82,3427
441,2442,ミリオンゴッド－神々の凱旋－ＢＤ,-7254,5566
442,2443,ミリオンゴッド－神々の凱旋－ＢＤ,-3377,3992
443,2444,ミリオンゴッド－神々の凱旋－ＢＤ,-3111,3844
444,2445,ミリオンゴッド－神々の凱旋－ＢＤ,-2304,4557
445,2446,ミリオンゴッド－神々の凱旋－ＢＤ,-1145,2484
446,2447,ミリオンゴッド－神々の凱旋－ＢＤ,-3585,5644
447,2448,ミリオンゴッド－神々の凱旋－ＢＤ,-185,3091
448,2449,ミリオンゴッド－神々の凱旋－ＢＤ,-2486,8731
449,2450,ミリオンゴッド－神々の凱旋－ＢＤ,-829,3183
450,2451,ミリオンゴッド－神々の凱旋－ＢＤ,-3790,4343
451,2452,ミリオンゴッド－神々の凱旋－ＢＤ,-3292,4605
452,2453,ミリオンゴッド－神々の凱旋－ＢＤ,-5532,4802
453,2454,ミリオンゴッド－神々の凱旋－ＢＤ,-1522,3596
454,2455,ミリオンゴッド－神々の凱旋－ＢＤ,9902,3874
455,2456,ミリオンゴッド－神々の凱旋－ＢＤ,-4950,6185
456,2457,ミリオンゴッド－神々の凱旋－ＢＤ,5113,2690
457,2458,ミリオンゴッド－神々の凱旋－ＢＤ,-3013,4776
458,2459,ミリオンゴッド－神々の凱旋－ＢＤ,707,5109
459,2460,ミリオンゴッド－神々の凱旋－ＢＤ,1007,3572
460,2461,ミリオンゴッド－神々の凱旋－ＢＤ,-4187,3757
461,2462,ミリオンゴッド－神々の凱旋－ＢＤ,-3379,5302
462,2463,ミリオンゴッド－神々の凱旋－ＢＤ,-1012,4532
463,2464,ミリオンゴッド－神々の凱旋－ＢＤ,-5608,5609
464,2465,ミリオンゴッド－神々の凱旋－ＢＤ,772,6198
465,2466,ミリオンゴッド－神々の凱旋－ＢＤ,2371,8570
466,2467,ミリオンゴッド－神々の凱旋－ＢＤ,-206,5495
467,2468,ミリオンゴッド－神々の凱旋－ＢＤ,-475,1860
468,2469,ミリオンゴッド－神々の凱旋－ＢＤ,1878,4147
469,2470,ミリオンゴッド－神々の凱旋－ＢＤ,6488,2459
470,2471,沖ドキ！ＬＬ,204,506
471,2472,沖ドキ！ＬＬ,2164,4749
472,2473,沖ドキ！ＬＬ,-2218,1675
473,2474,沖ドキ！ＬＬ,-1653,4845
474,2475,沖ドキ！ＬＬ,-3756,3760
475,2476,沖ドキ！ＬＬ,-4032,2588
476,2477,沖ドキ！ＬＬ,227,2399
477,2478,沖ドキ！ＬＬ,1334,4063
478,2479,沖ドキ！ＬＬ,2373,2916
479,2480,押忍！サラリーマン番長Ａ９,-1968,5100
480,2481,押忍！サラリーマン番長Ａ９,-3581,3769
481,2482,押忍！サラリーマン番長Ａ９,-2140,6676
482,2483,押忍！サラリーマン番長Ａ９,2380,5934
483,2484,押忍！サラリーマン番長Ａ９,-2059,4876
484,2485,押忍！サラリーマン番長Ａ９,-1891,5704
485,2486,押忍！番長３／Ａ５,-1064,2542
486,2487,押忍！番長３／Ａ５,-1175,3018
487,2488,押忍！番長３／Ａ５,-2951,3312
488,2489,押忍！番長３／Ａ５,-1337,1816
489,2490,押忍！番長３／Ａ５,-2919,4702
490,2491,押忍！番長３／Ａ５,-2138,4003
491,2492,押忍！番長３／Ａ５,183,3394
492,2493,押忍！番長３／Ａ５,4297,4652
493,2494,押忍！番長３／Ａ５,-2409,3306
494,2495,押忍！番長３／Ａ５,-1775,1809
495,2496,押忍！番長３／Ａ５,1315,3474
496,2497,押忍！番長３／Ａ５,-976,1290
497,2498,押忍！番長３／Ａ５,-1724,2642
498,2499,押忍！番長３／Ａ５,-1396,1262
499,2500,押忍！番長３／Ａ５,-866,1954
500,2501,押忍！番長３／Ａ５,4553,4247
501,2502,押忍！番長３／Ａ５,-644,843
502,2503,押忍！番長３／Ａ５,-445,3944
503,2504,押忍！番長３／Ａ５,-903,816
504,2505,押忍！番長３／Ａ５,316,3777
505,2506,Ｓアメリカン番長　ＨＥＹ！鏡Ｂ２,-352,1810
506,2507,Ｓアメリカン番長　ＨＥＹ！鏡Ｂ２,-114,362
507,2508,Ｓアメリカン番長　ＨＥＹ！鏡Ｂ２,1264,1391
508,2509,Ｓアメリカン番長　ＨＥＹ！鏡Ｂ２,369,1286
509,2510,Ｓアメリカン番長　ＨＥＹ！鏡Ｂ２,-130,103
510,2511,Ｓアメリカン番長　ＨＥＹ！鏡Ｂ２,2822,3623
511,2512,Ｓアメリカン番長　ＨＥＹ！鏡Ｂ２,-962,1519
512,2513,Ｓアメリカン番長　ＨＥＹ！鏡Ｂ２,-188,1131
513,2514,Ｓアメリカン番長　ＨＥＹ！鏡Ｂ２,-196,1105
514,2515,Ｓアメリカン番長　ＨＥＹ！鏡Ｂ２,-646,3590
515,2516,押忍！番長３／Ａ５,-1034,5258
516,2517,押忍！番長３／Ａ５,-3104,4081
517,2518,押忍！番長３／Ａ５,1891,6985
518,2519,押忍！番長３／Ａ５,-194,731
519,2520,押忍！番長３／Ａ５,-215,4535
520,2521,押忍！番長３／Ａ５,-1923,2327
521,2522,押忍！番長３／Ａ５,-2254,3618
522,2523,押忍！サラリーマン番長Ａ９,-76,5092
523,2524,押忍！サラリーマン番長Ａ９,-3364,5501
524,2525,押忍！サラリーマン番長Ａ９,-2699,6480
525,2526,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,-772,1691
526,2527,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,-1383,1681
527,2528,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,2462,3510
528,2529,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,-1747,1574
529,2530,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,88,2834
530,2531,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,-487,4362
531,2532,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,-69,4434
532,2533,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,-610,2453
533,2534,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,-1472,1635
534,2535,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,-218,2528
535,2536,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,-1581,2904
536,2537,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,5510,3361
537,2538,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,-1154,1069
538,2539,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,-336,2982
539,2540,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,225,4050
540,2541,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,-1660,2775
541,2542,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,650,2635
542,2543,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,799,1917
543,2544,ミリオンゴッド－神々の凱旋－ＢＤ,,
544,2545,Ｓ／叛逆の物語／ＦＨ,586,4627
545,2546,Ｓ／叛逆の物語／ＦＨ,-718,704
546,2547,Ｓ／叛逆の物語／ＦＨ,-1396,3039
547,2548,Ｓ／叛逆の物語／ＦＨ,342,5176
548,2549,Ｓ／叛逆の物語／ＦＨ,-623,3327
549,2550,Ｓ／叛逆の物語／ＦＨ,-888,1050
550,2551,Ｓ／叛逆の物語／ＦＨ,-559,1283
551,2552,Ｓ／叛逆の物語／ＦＨ,-596,664
552,2553,Ｓ／叛逆の物語／ＦＨ,-569,605
553,2554,Ｓ／叛逆の物語／ＦＨ,-1,5178
554,2555,Ｓ／叛逆の物語／ＦＨ,-600,1098
555,2556,Ｓ／叛逆の物語／ＦＨ,-86,2246
556,2557,Ｓ／叛逆の物語／ＦＨ,2693,5916
557,2558,Ｓ／叛逆の物語／ＦＨ,962,4628
558,2559,Ｓ／叛逆の物語／ＦＨ,-581,1791
