,number,model_name,slump,allStarts
422,2423,沖ドキ！ＬＬ,-1823,1945
423,2424,沖ドキ！ＬＬ,-2949,2127
424,2425,沖ドキ！ＬＬ,-1973,3986
425,2426,沖ドキ！ＬＬ,490,1813
426,2427,沖ドキ！ＬＬ,-1422,3361
427,2428,沖ドキ！ＬＬ,-1102,2910
428,2429,沖ドキ！ＬＬ,3216,3495
429,2430,沖ドキ！ＬＬ,-1906,1408
430,2431,ミリオンゴッド－神々の凱旋－ＢＤ,-1146,699
431,2432,ミリオンゴッド－神々の凱旋－ＢＤ,3452,7305
432,2433,ミリオンゴッド－神々の凱旋－ＢＤ,-1694,1780
433,2434,ミリオンゴッド－神々の凱旋－ＢＤ,-173,2356
434,2435,ミリオンゴッド－神々の凱旋－ＢＤ,-5740,4581
435,2436,ミリオンゴッド－神々の凱旋－ＢＤ,-2859,3118
436,2437,ミリオンゴッド－神々の凱旋－ＢＤ,-427,2620
437,2438,ミリオンゴッド－神々の凱旋－ＢＤ,1297,2187
438,2439,ミリオンゴッド－神々の凱旋－ＢＤ,219,7534
439,2440,ミリオンゴッド－神々の凱旋－ＢＤ,-3978,4055
440,2441,ミリオンゴッド－神々の凱旋－ＢＤ,1097,2533
441,2442,ミリオンゴッド－神々の凱旋－ＢＤ,-3404,3791
442,2443,ミリオンゴッド－神々の凱旋－ＢＤ,-397,2171
443,2444,ミリオンゴッド－神々の凱旋－ＢＤ,-1517,1356
444,2445,ミリオンゴッド－神々の凱旋－ＢＤ,-946,1000
445,2446,ミリオンゴッド－神々の凱旋－ＢＤ,12263,3505
446,2447,ミリオンゴッド－神々の凱旋－ＢＤ,1623,1062
447,2448,ミリオンゴッド－神々の凱旋－ＢＤ,-2194,1596
448,2449,ミリオンゴッド－神々の凱旋－ＢＤ,-2983,9604
449,2450,ミリオンゴッド－神々の凱旋－ＢＤ,1900,1530
450,2451,ミリオンゴッド－神々の凱旋－ＢＤ,-96,509
451,2452,ミリオンゴッド－神々の凱旋－ＢＤ,-1181,1147
452,2453,ミリオンゴッド－神々の凱旋－ＢＤ,-410,1738
453,2454,ミリオンゴッド－神々の凱旋－ＢＤ,1685,3632
454,2455,ミリオンゴッド－神々の凱旋－ＢＤ,-1412,2035
455,2456,ミリオンゴッド－神々の凱旋－ＢＤ,-4052,3457
456,2457,ミリオンゴッド－神々の凱旋－ＢＤ,-2446,1466
457,2458,ミリオンゴッド－神々の凱旋－ＢＤ,-2555,2215
458,2459,ミリオンゴッド－神々の凱旋－ＢＤ,3242,7939
459,2460,ミリオンゴッド－神々の凱旋－ＢＤ,-1516,1812
460,2461,ミリオンゴッド－神々の凱旋－ＢＤ,-334,3877
461,2462,ミリオンゴッド－神々の凱旋－ＢＤ,-437,2721
462,2463,ミリオンゴッド－神々の凱旋－ＢＤ,166,3155
463,2464,ミリオンゴッド－神々の凱旋－ＢＤ,-457,1299
464,2465,ミリオンゴッド－神々の凱旋－ＢＤ,-1644,2851
465,2466,ミリオンゴッド－神々の凱旋－ＢＤ,-4163,4540
466,2467,ミリオンゴッド－神々の凱旋－ＢＤ,-2686,3060
467,2468,ミリオンゴッド－神々の凱旋－ＢＤ,-1867,2264
468,2469,ミリオンゴッド－神々の凱旋－ＢＤ,6669,3334
469,2470,ミリオンゴッド－神々の凱旋－ＢＤ,-586,1897
470,2471,沖ドキ！ＬＬ,-1350,1960
471,2472,沖ドキ！ＬＬ,-2450,1519
472,2473,沖ドキ！ＬＬ,1129,3681
473,2474,沖ドキ！ＬＬ,2551,2730
474,2475,沖ドキ！ＬＬ,-5178,3824
475,2476,沖ドキ！ＬＬ,-2527,4163
476,2477,沖ドキ！ＬＬ,-936,2982
477,2478,沖ドキ！ＬＬ,-3156,3988
478,2479,沖ドキ！ＬＬ,-4728,4820
479,2480,押忍！サラリーマン番長Ａ９,-1886,4612
480,2481,押忍！サラリーマン番長Ａ９,-2521,4277
481,2482,押忍！サラリーマン番長Ａ９,-924,5162
482,2483,押忍！サラリーマン番長Ａ９,-2639,7221
483,2484,押忍！サラリーマン番長Ａ９,-1726,4888
484,2485,押忍！サラリーマン番長Ａ９,-90,5097
485,2486,押忍！番長３／Ａ５,-2169,2917
486,2487,押忍！番長３／Ａ５,-902,5289
487,2488,押忍！番長３／Ａ５,92,706
488,2489,押忍！番長３／Ａ５,432,6345
489,2490,押忍！番長３／Ａ５,1212,9580
490,2491,押忍！番長３／Ａ５,-337,1840
491,2492,押忍！番長３／Ａ５,628,4069
492,2493,押忍！番長３／Ａ５,6599,4115
493,2494,押忍！番長３／Ａ５,560,3641
494,2495,押忍！番長３／Ａ５,-1582,2454
495,2496,押忍！番長３／Ａ５,2743,3539
496,2497,押忍！番長３／Ａ５,-1128,1122
497,2498,押忍！番長３／Ａ５,-799,1273
498,2499,押忍！番長３／Ａ５,1252,6428
499,2500,押忍！番長３／Ａ５,-1547,2254
500,2501,押忍！番長３／Ａ５,-957,2293
501,2502,押忍！番長３／Ａ５,-532,1621
502,2503,押忍！番長３／Ａ５,2868,5824
503,2504,押忍！番長３／Ａ５,-1089,3102
504,2505,押忍！番長３／Ａ５,-2697,2707
505,2506,Ｓアメリカン番長　ＨＥＹ！鏡Ｂ２,-1278,1823
506,2507,Ｓアメリカン番長　ＨＥＹ！鏡Ｂ２,-529,839
507,2508,Ｓアメリカン番長　ＨＥＹ！鏡Ｂ２,0,0
508,2509,Ｓアメリカン番長　ＨＥＹ！鏡Ｂ２,2316,5096
509,2510,Ｓアメリカン番長　ＨＥＹ！鏡Ｂ２,0,0
510,2511,Ｓアメリカン番長　ＨＥＹ！鏡Ｂ２,208,1853
511,2512,Ｓアメリカン番長　ＨＥＹ！鏡Ｂ２,-37,1063
512,2513,Ｓアメリカン番長　ＨＥＹ！鏡Ｂ２,3297,9002
513,2514,Ｓアメリカン番長　ＨＥＹ！鏡Ｂ２,-880,1126
514,2515,Ｓアメリカン番長　ＨＥＹ！鏡Ｂ２,-1572,2623
515,2516,押忍！番長３／Ａ５,-621,2634
516,2517,押忍！番長３／Ａ５,1019,3692
517,2518,押忍！番長３／Ａ５,-255,3530
518,2519,押忍！番長３／Ａ５,5220,4666
519,2520,押忍！番長３／Ａ５,-1278,1115
520,2521,押忍！番長３／Ａ５,-1480,1826
521,2522,押忍！番長３／Ａ５,0,0
522,2523,押忍！サラリーマン番長Ａ９,1732,6082
523,2524,押忍！サラリーマン番長Ａ９,-3371,3432
524,2525,押忍！サラリーマン番長Ａ９,1210,7021
525,2526,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,-968,3463
526,2527,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,1608,1390
527,2528,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,-409,492
528,2529,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,1371,3566
529,2530,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,-436,383
530,2531,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,-876,873
531,2532,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,-476,1659
532,2533,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,1998,4477
533,2534,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,-369,367
534,2535,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,-1058,1123
535,2536,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,1666,1934
536,2537,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,-735,680
537,2538,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,-1053,1171
538,2539,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,5545,2965
539,2540,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,-108,61
540,2541,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,-842,647
541,2542,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,0,0
542,2543,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,-978,2512
543,2544,ミリオンゴッド－神々の凱旋－ＢＤ,1985,2003
544,2545,Ｓ／叛逆の物語／ＦＨ,-946,5077
545,2546,Ｓ／叛逆の物語／ＦＨ,0,0
546,2547,Ｓ／叛逆の物語／ＦＨ,-45,1678
547,2548,Ｓ／叛逆の物語／ＦＨ,-885,3336
548,2549,Ｓ／叛逆の物語／ＦＨ,1232,5376
549,2550,Ｓ／叛逆の物語／ＦＨ,-186,487
550,2551,Ｓ／叛逆の物語／ＦＨ,-590,2017
551,2552,Ｓ／叛逆の物語／ＦＨ,1071,4543
552,2553,Ｓ／叛逆の物語／ＦＨ,-1595,3129
553,2554,Ｓ／叛逆の物語／ＦＨ,-1536,3333
554,2555,Ｓ／叛逆の物語／ＦＨ,1498,3627
555,2556,Ｓ／叛逆の物語／ＦＨ,-436,490
556,2557,Ｓ／叛逆の物語／ＦＨ,-592,4259
557,2558,Ｓ／叛逆の物語／ＦＨ,-227,656
558,2559,Ｓ／叛逆の物語／ＦＨ,-359,4665
