,number,model_name,slump,allStarts
419,2420,Ｓ　ＰＹＲＡＭＩＤ　ＥＹＥ　Ａ２,1782,5628
420,2421,３×３ＥＹＥＳ／Ａ７,2065,8153
421,2422,沖ドキ！ＬＬ,-6794,5822
422,2423,沖ドキ！ＬＬ,952,1787
423,2424,沖ドキ！ＬＬ,-703,4410
424,2425,沖ドキ！ＬＬ,2467,2746
425,2426,沖ドキ！ＬＬ,-1509,4502
426,2427,沖ドキ！ＬＬ,-150,4186
427,2428,沖ドキ！ＬＬ,-3941,3699
428,2429,沖ドキ！ＬＬ,138,4043
429,2430,沖ドキ！ＬＬ,-2501,4054
430,2431,ミリオンゴッド－神々の凱旋－ＢＤ,-2928,2976
431,2432,ミリオンゴッド－神々の凱旋－ＢＤ,-2009,2394
432,2433,ミリオンゴッド－神々の凱旋－ＢＤ,-1315,2809
433,2434,ミリオンゴッド－神々の凱旋－ＢＤ,-1149,2223
434,2435,ミリオンゴッド－神々の凱旋－ＢＤ,2435,2818
435,2436,ミリオンゴッド－神々の凱旋－ＢＤ,-2801,3104
436,2437,ミリオンゴッド－神々の凱旋－ＢＤ,2757,4369
437,2438,ミリオンゴッド－神々の凱旋－ＢＤ,-1151,4937
438,2439,ミリオンゴッド－神々の凱旋－ＢＤ,3668,7022
439,2440,ミリオンゴッド－神々の凱旋－ＢＤ,787,4249
440,2441,ミリオンゴッド－神々の凱旋－ＢＤ,-1253,3374
441,2442,ミリオンゴッド－神々の凱旋－ＢＤ,4026,2769
442,2443,ミリオンゴッド－神々の凱旋－ＢＤ,-1769,2621
443,2444,ミリオンゴッド－神々の凱旋－ＢＤ,-4194,3061
444,2445,ミリオンゴッド－神々の凱旋－ＢＤ,-1189,1072
445,2446,ミリオンゴッド－神々の凱旋－ＢＤ,6685,1230
446,2447,ミリオンゴッド－神々の凱旋－ＢＤ,-4733,6151
447,2448,ミリオンゴッド－神々の凱旋－ＢＤ,-1115,740
448,2449,ミリオンゴッド－神々の凱旋－ＢＤ,-1566,1034
449,2450,ミリオンゴッド－神々の凱旋－ＢＤ,6166,3385
450,2451,ミリオンゴッド－神々の凱旋－ＢＤ,-1999,5928
451,2452,ミリオンゴッド－神々の凱旋－ＢＤ,4460,2267
452,2453,ミリオンゴッド－神々の凱旋－ＢＤ,-213,3429
453,2454,ミリオンゴッド－神々の凱旋－ＢＤ,4578,4414
454,2455,ミリオンゴッド－神々の凱旋－ＢＤ,4685,4306
455,2456,ミリオンゴッド－神々の凱旋－ＢＤ,7254,3967
456,2457,ミリオンゴッド－神々の凱旋－ＢＤ,3853,4127
457,2458,ミリオンゴッド－神々の凱旋－ＢＤ,3035,7054
458,2459,ミリオンゴッド－神々の凱旋－ＢＤ,1209,2134
459,2460,ミリオンゴッド－神々の凱旋－ＢＤ,-858,4213
460,2461,ミリオンゴッド－神々の凱旋－ＢＤ,3807,8925
461,2462,ミリオンゴッド－神々の凱旋－ＢＤ,-718,4244
462,2463,ミリオンゴッド－神々の凱旋－ＢＤ,-301,2979
463,2464,ミリオンゴッド－神々の凱旋－ＢＤ,2581,2826
464,2465,ミリオンゴッド－神々の凱旋－ＢＤ,5289,6697
465,2466,ミリオンゴッド－神々の凱旋－ＢＤ,-1387,6435
466,2467,ミリオンゴッド－神々の凱旋－ＢＤ,4162,3189
467,2468,ミリオンゴッド－神々の凱旋－ＢＤ,3891,1972
468,2469,ミリオンゴッド－神々の凱旋－ＢＤ,329,2809
469,2470,ミリオンゴッド－神々の凱旋－ＢＤ,1444,4337
470,2471,沖ドキ！ＬＬ,1648,4799
471,2472,沖ドキ！ＬＬ,-1693,4130
472,2473,沖ドキ！ＬＬ,-4375,5039
473,2474,沖ドキ！ＬＬ,-2573,2809
474,2475,沖ドキ！ＬＬ,8048,4348
475,2476,沖ドキ！ＬＬ,-2859,3808
476,2477,沖ドキ！ＬＬ,-2306,3208
477,2478,沖ドキ！ＬＬ,-1593,4057
478,2479,沖ドキ！ＬＬ,1015,4180
479,2480,押忍！サラリーマン番長Ａ９,-5110,5939
480,2481,押忍！サラリーマン番長Ａ９,836,5852
481,2482,押忍！サラリーマン番長Ａ９,-1713,5651
482,2483,押忍！サラリーマン番長Ａ９,-3431,5519
483,2484,押忍！サラリーマン番長Ａ９,-463,4110
484,2485,押忍！サラリーマン番長Ａ９,7176,5425
485,2486,押忍！番長３／Ａ５,1846,3761
486,2487,押忍！番長３／Ａ５,746,8528
487,2488,押忍！番長３／Ａ５,3561,4059
488,2489,押忍！番長３／Ａ５,-2101,4503
489,2490,押忍！番長３／Ａ５,-863,6984
490,2491,押忍！番長３／Ａ５,-728,2522
491,2492,押忍！番長３／Ａ５,-676,5866
492,2493,押忍！番長３／Ａ５,-706,4588
493,2494,押忍！番長３／Ａ５,-532,4508
494,2495,押忍！番長３／Ａ５,6369,2762
495,2496,押忍！番長３／Ａ５,255,5154
496,2497,押忍！番長３／Ａ５,29,5537
497,2498,押忍！番長３／Ａ５,1322,5164
498,2499,押忍！番長３／Ａ５,1177,4044
499,2500,押忍！番長３／Ａ５,1764,5745
500,2501,押忍！番長３／Ａ５,-2246,4202
501,2502,押忍！番長３／Ａ５,-3007,5851
502,2503,押忍！番長３／Ａ５,-773,4832
503,2504,押忍！番長３／Ａ５,-3050,4357
504,2505,押忍！番長３／Ａ５,-2105,3874
505,2506,Ｓアメリカン番長　ＨＥＹ！鏡Ｂ２,917,6368
506,2507,Ｓアメリカン番長　ＨＥＹ！鏡Ｂ２,2092,7477
507,2508,Ｓアメリカン番長　ＨＥＹ！鏡Ｂ２,65,2872
508,2509,Ｓアメリカン番長　ＨＥＹ！鏡Ｂ２,1903,5739
509,2510,Ｓアメリカン番長　ＨＥＹ！鏡Ｂ２,-180,2379
510,2511,Ｓアメリカン番長　ＨＥＹ！鏡Ｂ２,-637,871
511,2512,Ｓアメリカン番長　ＨＥＹ！鏡Ｂ２,-866,1981
512,2513,Ｓアメリカン番長　ＨＥＹ！鏡Ｂ２,-2616,4652
513,2514,Ｓアメリカン番長　ＨＥＹ！鏡Ｂ２,2628,8663
514,2515,Ｓアメリカン番長　ＨＥＹ！鏡Ｂ２,2732,5578
515,2516,押忍！番長３／Ａ５,259,5404
516,2517,押忍！番長３／Ａ５,10992,2750
517,2518,押忍！番長３／Ａ５,584,7132
518,2519,押忍！番長３／Ａ５,1628,4243
519,2520,押忍！番長３／Ａ５,-2076,4020
520,2521,押忍！番長３／Ａ５,-1251,3989
521,2522,押忍！番長３／Ａ５,-97,6252
522,2523,押忍！サラリーマン番長Ａ９,-2479,5332
523,2524,押忍！サラリーマン番長Ａ９,-183,5530
524,2525,押忍！サラリーマン番長Ａ９,-1731,6600
525,2526,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,-209,4426
526,2527,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,-139,4478
527,2528,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,673,3914
528,2529,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,-1619,4023
529,2530,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,-1685,3235
530,2531,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,-229,2810
531,2532,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,4249,3760
532,2533,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,-1721,5156
533,2534,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,5102,4838
534,2535,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,3,4410
535,2536,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,1435,3574
536,2537,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,-997,4588
537,2538,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,-2687,3155
538,2539,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,-1302,2778
539,2540,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,-1032,2213
540,2541,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,-401,3786
541,2542,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,0,0
542,2543,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,-3775,4401
543,2544,ミリオンゴッド－神々の凱旋－ＢＤ,-1821,2729
544,2545,Ｓ／叛逆の物語／ＦＨ,1765,5434
545,2546,Ｓ／叛逆の物語／ＦＨ,7457,4812
546,2547,Ｓ／叛逆の物語／ＦＨ,1122,6131
547,2548,Ｓ／叛逆の物語／ＦＨ,-683,4875
548,2549,Ｓ／叛逆の物語／ＦＨ,-3089,4938
549,2550,Ｓ／叛逆の物語／ＦＨ,-950,4332
550,2551,Ｓ／叛逆の物語／ＦＨ,-1236,5410
551,2552,Ｓ／叛逆の物語／ＦＨ,-58,5922
552,2553,Ｓ／叛逆の物語／ＦＨ,435,5568
553,2554,Ｓ／叛逆の物語／ＦＨ,1100,6835
554,2555,Ｓ／叛逆の物語／ＦＨ,3118,6480
555,2556,Ｓ／叛逆の物語／ＦＨ,2820,5884
556,2557,Ｓ／叛逆の物語／ＦＨ,2727,5262
557,2558,Ｓ／叛逆の物語／ＦＨ,702,5633
558,2559,Ｓ／叛逆の物語／ＦＨ,1437,5354
