,number,model_name,slump,allStarts
422,2423,沖ドキ！ＬＬ,1911,2898
423,2424,沖ドキ！ＬＬ,-848,1031
424,2425,沖ドキ！ＬＬ,946,4257
425,2426,沖ドキ！ＬＬ,-994,1977
426,2427,沖ドキ！ＬＬ,-518,4208
427,2428,沖ドキ！ＬＬ,-1464,1976
428,2429,沖ドキ！ＬＬ,-2671,2874
429,2430,沖ドキ！ＬＬ,126,1548
430,2431,ミリオンゴッド－神々の凱旋－ＢＤ,1111,2077
431,2432,ミリオンゴッド－神々の凱旋－ＢＤ,3034,2656
432,2433,ミリオンゴッド－神々の凱旋－ＢＤ,-83,608
433,2434,ミリオンゴッド－神々の凱旋－ＢＤ,-125,1208
434,2435,ミリオンゴッド－神々の凱旋－ＢＤ,43,1852
435,2436,ミリオンゴッド－神々の凱旋－ＢＤ,372,4336
436,2437,ミリオンゴッド－神々の凱旋－ＢＤ,-2493,3239
437,2438,ミリオンゴッド－神々の凱旋－ＢＤ,-1091,2552
438,2439,ミリオンゴッド－神々の凱旋－ＢＤ,278,5311
439,2440,ミリオンゴッド－神々の凱旋－ＢＤ,638,1992
440,2441,ミリオンゴッド－神々の凱旋－ＢＤ,3608,1337
441,2442,ミリオンゴッド－神々の凱旋－ＢＤ,-670,1351
442,2443,ミリオンゴッド－神々の凱旋－ＢＤ,-370,786
443,2444,ミリオンゴッド－神々の凱旋－ＢＤ,2508,1646
444,2445,ミリオンゴッド－神々の凱旋－ＢＤ,-921,760
445,2446,ミリオンゴッド－神々の凱旋－ＢＤ,1072,2554
446,2447,ミリオンゴッド－神々の凱旋－ＢＤ,-2280,1332
447,2448,ミリオンゴッド－神々の凱旋－ＢＤ,-177,1763
448,2449,ミリオンゴッド－神々の凱旋－ＢＤ,-659,3101
449,2450,ミリオンゴッド－神々の凱旋－ＢＤ,-3336,2291
450,2451,ミリオンゴッド－神々の凱旋－ＢＤ,1073,1707
451,2452,ミリオンゴッド－神々の凱旋－ＢＤ,-1947,1186
452,2453,ミリオンゴッド－神々の凱旋－ＢＤ,521,1923
453,2454,ミリオンゴッド－神々の凱旋－ＢＤ,-1697,1280
454,2455,ミリオンゴッド－神々の凱旋－ＢＤ,-1190,2248
455,2456,ミリオンゴッド－神々の凱旋－ＢＤ,4329,3605
456,2457,ミリオンゴッド－神々の凱旋－ＢＤ,-801,564
457,2458,ミリオンゴッド－神々の凱旋－ＢＤ,175,3446
458,2459,ミリオンゴッド－神々の凱旋－ＢＤ,346,1600
459,2460,ミリオンゴッド－神々の凱旋－ＢＤ,-2210,1617
460,2461,ミリオンゴッド－神々の凱旋－ＢＤ,2973,3021
461,2462,ミリオンゴッド－神々の凱旋－ＢＤ,-948,3249
462,2463,ミリオンゴッド－神々の凱旋－ＢＤ,2981,3121
463,2464,ミリオンゴッド－神々の凱旋－ＢＤ,-1802,1101
464,2465,ミリオンゴッド－神々の凱旋－ＢＤ,896,4012
465,2466,ミリオンゴッド－神々の凱旋－ＢＤ,4897,5334
466,2467,ミリオンゴッド－神々の凱旋－ＢＤ,6867,1897
467,2468,ミリオンゴッド－神々の凱旋－ＢＤ,3936,2086
468,2469,ミリオンゴッド－神々の凱旋－ＢＤ,-1380,976
469,2470,ミリオンゴッド－神々の凱旋－ＢＤ,4348,5443
470,2471,沖ドキ！ＬＬ,5764,1352
471,2472,沖ドキ！ＬＬ,-1037,1175
472,2473,沖ドキ！ＬＬ,-2739,2939
473,2474,沖ドキ！ＬＬ,-5161,3465
474,2475,沖ドキ！ＬＬ,-1097,893
475,2476,沖ドキ！ＬＬ,3278,2595
476,2477,沖ドキ！ＬＬ,1090,2294
477,2478,沖ドキ！ＬＬ,-505,3407
478,2479,沖ドキ！ＬＬ,-816,3185
479,2480,押忍！サラリーマン番長Ａ９,1229,3632
480,2481,押忍！サラリーマン番長Ａ９,-1715,2403
481,2482,押忍！サラリーマン番長Ａ９,1079,4286
482,2483,押忍！サラリーマン番長Ａ９,-1143,3947
483,2484,押忍！サラリーマン番長Ａ９,-3014,2770
484,2485,押忍！サラリーマン番長Ａ９,-2894,5097
485,2486,押忍！番長３／Ａ５,395,3246
486,2487,押忍！番長３／Ａ５,-966,3103
487,2488,押忍！番長３／Ａ５,9591,2029
488,2489,押忍！番長３／Ａ５,842,2349
489,2490,押忍！番長３／Ａ５,-1490,2269
490,2491,押忍！番長３／Ａ５,-2505,4926
491,2492,押忍！番長３／Ａ５,977,4542
492,2493,押忍！番長３／Ａ５,-2217,2581
493,2494,押忍！番長３／Ａ５,3543,3247
494,2495,押忍！番長３／Ａ５,3572,3836
495,2496,押忍！番長３／Ａ５,826,3121
496,2497,押忍！番長３／Ａ５,4810,4014
497,2498,押忍！番長３／Ａ５,-1639,2342
498,2499,押忍！番長３／Ａ５,2547,3940
499,2500,押忍！番長３／Ａ５,554,1942
500,2501,押忍！番長３／Ａ５,231,2630
501,2502,押忍！番長３／Ａ５,-1542,3359
502,2503,押忍！番長３／Ａ５,1736,1996
503,2504,押忍！番長３／Ａ５,934,4563
504,2505,押忍！番長３／Ａ５,10891,1808
505,2506,Ｓアメリカン番長　ＨＥＹ！鏡Ｂ２,209,3071
506,2507,Ｓアメリカン番長　ＨＥＹ！鏡Ｂ２,2630,6462
507,2508,Ｓアメリカン番長　ＨＥＹ！鏡Ｂ２,-742,1123
508,2509,Ｓアメリカン番長　ＨＥＹ！鏡Ｂ２,-1112,1621
509,2510,Ｓアメリカン番長　ＨＥＹ！鏡Ｂ２,-1168,1361
510,2511,Ｓアメリカン番長　ＨＥＹ！鏡Ｂ２,759,3257
511,2512,Ｓアメリカン番長　ＨＥＹ！鏡Ｂ２,-1318,2157
512,2513,Ｓアメリカン番長　ＨＥＹ！鏡Ｂ２,-183,990
513,2514,Ｓアメリカン番長　ＨＥＹ！鏡Ｂ２,-1048,4734
514,2515,Ｓアメリカン番長　ＨＥＹ！鏡Ｂ２,371,4946
515,2516,押忍！番長３／Ａ５,453,4969
516,2517,押忍！番長３／Ａ５,1362,2700
517,2518,押忍！番長３／Ａ５,-949,2597
518,2519,押忍！番長３／Ａ５,1894,3083
519,2520,押忍！番長３／Ａ５,-443,4099
520,2521,押忍！番長３／Ａ５,-952,2914
521,2522,押忍！番長３／Ａ５,1726,6095
522,2523,押忍！サラリーマン番長Ａ９,992,4469
523,2524,押忍！サラリーマン番長Ａ９,-825,3330
524,2525,押忍！サラリーマン番長Ａ９,-2293,4022
525,2526,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,3080,3226
526,2527,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,1436,3325
527,2528,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,3069,2116
528,2529,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,4965,2766
529,2530,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,1644,3749
530,2531,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,-1551,2886
531,2532,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,4800,2615
532,2533,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,1451,3842
533,2534,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,4434,5171
534,2535,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,1951,2492
535,2536,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,1025,4142
536,2537,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,127,5142
537,2538,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,3804,2823
538,2539,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,2521,3033
539,2540,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,4145,2506
540,2541,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,1276,3616
541,2542,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,0,0
542,2543,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,-1926,3940
543,2544,ミリオンゴッド－神々の凱旋－ＢＤ,2510,3401
544,2545,Ｓ／叛逆の物語／ＦＨ,2462,4619
545,2546,Ｓ／叛逆の物語／ＦＨ,1395,5544
546,2547,Ｓ／叛逆の物語／ＦＨ,1112,4643
547,2548,Ｓ／叛逆の物語／ＦＨ,2955,4160
548,2549,Ｓ／叛逆の物語／ＦＨ,-1402,3699
549,2550,Ｓ／叛逆の物語／ＦＨ,-1488,3096
550,2551,Ｓ／叛逆の物語／ＦＨ,1892,4988
551,2552,Ｓ／叛逆の物語／ＦＨ,1143,4915
552,2553,Ｓ／叛逆の物語／ＦＨ,-877,3546
553,2554,Ｓ／叛逆の物語／ＦＨ,3028,5222
554,2555,Ｓ／叛逆の物語／ＦＨ,1764,4116
555,2556,Ｓ／叛逆の物語／ＦＨ,1112,5286
556,2557,Ｓ／叛逆の物語／ＦＨ,2580,4800
557,2558,Ｓ／叛逆の物語／ＦＨ,2466,5160
558,2559,Ｓ／叛逆の物語／ＦＨ,525,4689
